frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
85,7.9000,-1.77997,1.04083,-1.55871,0.008000,0.15000,0.00000,-1.75935,-1.53098,2,2,1,1,8.5310,12.7470
86,0.9660,-1.77520,1.04083,-1.55229,0.008000,0.15000,0.00000,-1.75935,-1.53098,2,2,1,0,8.5310,12.7470
87,3.2250,-1.77042,1.04083,-1.54587,0.008000,0.15000,0.00000,-1.75935,-1.53098,2,2,1,0,8.5310,12.7470
88,2.8270,-1.76565,1.04083,-1.53945,0.008000,0.15000,0.00000,-1.75935,-1.53098,2,2,1,0,8.5310,12.7470
89,2.9010,-1.76088,1.04083,-1.53303,0.008000,0.15000,0.00000,-1.75935,-1.53098,2,2,1,0,8.5310,12.7470
90,6.3660,-1.75611,1.04083,-1.52661,0.008000,0.15000,0.00000,-1.73549,-1.49887,2,2,1,1,8.5310,12.7470
91,0.9210,-1.75133,1.04083,-1.52019,0.008000,0.15000,0.00000,-1.73549,-1.49887,2,2,1,0,8.5310,12.7470
92,3.1560,-1.74656,1.04083,-1.51376,0.008000,0.15000,0.00000,-1.73549,-1.49887,2,2,1,0,8.5310,12.7470
93,2.8180,-1.74179,1.04083,-1.50734,0.008000,0.15000,0.00000,-1.73549,-1.49887,2,2,1,0,8.5310,12.7470
94,2.7630,-1.73702,1.04083,-1.50092,0.008000,0.15000,0.00000,-1.73549,-1.49887,2,2,1,0,8.5310,12.7470
95,6.0190,-1.73225,1.04083,-1.49450,0.008000,0.15000,0.00000,-1.71163,-1.46677,2,2,1,1,8.5310,12.7470
96,2.8730,-1.72747,1.04083,-1.48808,0.008000,0.15000,0.00000,-1.71163,-1.46677,2,2,1,0,8.5310,12.7470
97,1.2400,-1.72270,1.04083,-1.48166,0.008000,0.15000,0.00000,-1.71163,-1.46677,2,2,1,0,8.5310,12.7470
98,2.8300,-1.71793,1.04083,-1.47524,0.008000,0.15000,0.00000,-1.71163,-1.46677,2,2,1,0,8.5310,12.7470
99,3.1050,-1.71316,1.04083,-1.46882,0.008000,0.15000,0.00000,-1.71163,-1.46677,2,2,1,0,8.5310,12.7470
100,5.8280,-1.70839,1.04083,-1.46240,0.008000,0.15000,0.00000,-1.68777,-1.43466,2,2,1,1,8.5310,12.7470
101,1.2260,-1.70361,1.04083,-1.45598,0.008000,0.15000,0.00000,-1.68777,-1.43466,2,2,1,0,8.5310,12.7470
102,3.2220,-1.69884,1.04083,-1.44956,0.008000,0.15000,0.00000,-1.68777,-1.43466,2,2,1,0,8.5310,12.7470
103,2.8160,-1.69407,1.04083,-1.44314,0.008000,0.15000,0.00000,-1.68777,-1.43466,2,2,1,0,8.5310,12.7470
104,2.7960,-1.68930,1.04083,-1.43671,0.008000,0.15000,0.00000,-1.68777,-1.43466,2,2,1,0,8.5310,12.7470
105,6.0450,-1.68461,1.04083,-1.43040,0.007862,0.15000,0.00000,-1.66391,-1.40256,2,2,1,1,8.5310,12.7470
106,0.9520,-1.67984,1.04083,-1.42398,0.008000,0.14741,0.00000,-1.66391,-1.40256,2,2,1,0,8.5310,12.7470
107,3.1680,-1.67506,1.04083,-1.41756,0.008000,0.15000,0.00000,-1.66391,-1.40256,2,2,1,0,8.5310,12.7470
108,2.8050,-1.67029,1.04083,-1.41114,0.008000,0.15000,0.00000,-1.66391,-1.40256,2,2,1,0,8.5310,12.7470
109,2.8060,-1.66595,1.04083,-1.40530,0.007273,0.15000,0.00000,-1.66391,-1.40256,2,2,1,0,8.5310,12.7470
110,5.9890,-1.66162,1.04083,-1.39947,0.007272,0.13636,0.00000,-1.64005,-1.37046,2,2,1,1,8.5310,12.7470
111,1.3920,-1.65684,1.04083,-1.39305,0.008001,0.13636,0.00000,-1.64005,-1.37046,2,2,1,0,8.5310,12.7470
