frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
88,253.8620,2.49784,1.04083,1.91919,0.322855,5.58014,0.00000,2.49786,1.88205,3,3,2,8,494.7770,2.9470
89,514.2890,2.49799,1.04083,1.57451,0.344681,6.05353,0.00000,2.49800,1.56205,3,3,2,8,494.7770,2.9470
90,249.7290,2.49812,1.04083,1.28205,0.292463,6.46277,0.00000,2.49814,1.24205,3,3,2,8,491.2640,2.9670
91,260.0440,2.49827,1.04083,0.95324,0.328803,5.48370,0.00000,2.49828,0.92205,3,3,2,8,491.2640,2.9670
92,502.5260,2.49842,1.04083,0.61564,0.337607,6.16504,0.00000,2.49842,0.60205,3,3,2,8,491.2640,2.9670
93,251.9380,2.49854,1.04083,0.32205,0.293590,6.33014,0.00000,2.49856,0.28205,3,3,2,8,488.3480,3.0940
94,254.8050,2.49869,1.04083,0.00156,0.320488,5.50482,0.00000,2.49870,-0.03795,3,3,2,8,488.3480,3.0940
95,515.1560,2.49884,1.04083,-0.34237,0.343928,6.00916,0.00000,2.49884,-0.35795,3,3,2,8,488.3480,3.0940
96,245.5010,2.49897,1.04083,-0.63795,0.295584,6.44861,0.00000,2.49898,-0.67795,3,3,2,8,489.9490,2.9990
97,256.4840,2.49911,1.04083,-0.95795,0.320000,5.54224,0.00000,2.49912,-0.99795,3,3,2,8,489.9490,2.9990
98,248.4540,2.49925,1.04083,-1.27795,0.320000,6.00000,0.00000,2.49926,-1.31795,3,3,2,8,489.9490,2.9990
99,255.5710,2.49935,1.04083,-1.59441,0.316458,6.00000,0.00000,2.49935,-1.61629,3,3,2,8,489.9490,2.9990
100,551.0570,2.49937,1.04083,-1.66851,0.074097,6.18750,0.00000,2.49937,-1.64712,3,3,2,8,531.5440,3.2940
101,499.4670,2.49940,1.04083,-1.37231,0.296199,5.81250,0.00000,2.49941,-1.34351,3,3,2,8,531.5440,3.2940
102,248.6030,2.49944,1.04083,-1.05174,0.320571,6.20996,0.00000,2.49944,-1.02351,3,3,2,8,478.9650,3.1810
103,258.6590,2.49947,1.04083,-0.71968,0.332053,6.01074,0.00000,2.49948,-0.70351,3,3,2,8,478.9650,3.1810
104,495.4090,2.49951,1.04083,-0.38351,0.336176,6.22601,0.00000,2.49951,-0.38351,3,3,2,8,478.9650,3.1810
105,251.2930,2.49954,1.04083,-0.08434,0.299168,6.30328,0.00000,2.49954,-0.06351,3,3,2,8,477.2190,3.1450
106,253.0200,2.49957,1.04083,0.21649,0.300832,5.60938,0.00000,2.49958,0.25649,3,3,2,8,477.2190,3.1450
107,517.3750,2.49961,1.04083,0.55793,0.341434,5.64062,0.00000,2.49961,0.57649,3,3,2,8,477.2190,3.1450
108,246.4530,2.49964,1.04083,0.85649,0.298566,6.40186,0.00000,2.49965,0.89649,3,3,2,8,493.3660,3.1270
109,260.2960,2.49968,1.04083,1.17649,0.320000,5.59814,0.00000,2.49968,1.21649,3,3,2,8,493.3660,3.1270
110,506.2550,2.49971,1.04083,1.51900,0.342505,6.00000,0.00000,2.49972,1.53649,3,3,2,8,493.3660,3.1270
111,250.8310,2.49975,1.04083,1.81649,0.297495,6.42200,0.00000,2.49975,1.85649,3,3,2,8,491.7620,3.2700
112,254.9840,2.49978,1.04083,2.13649,0.319999,5.57800,0.00000,2.49978,2.17649,3,3,2,8,491.7620,3.2700
113,514.5930,2.49982,1.04083,2.47811,0.341623,6.00000,0.00000,2.49982,2.49649,3,3,2,8,491.7620,3.2700
114,244.9050,2.49984,1.04083,2.77288,0.294765,6.40546,0.00000,2.49984,2.80566,3,3,2,8,490.5830,3.2130
115,259.6160,2.49985,1.04083,2.90149,0.128612,5.59454,0.00000,2.49985,2.88705,3,3,2,8,490.5830,3.2130
116,511.0110,2.49986,1.04083,2.61216,0.289334,6.00000,0.00000,2.49986,2.60205,3,3,2,8,490.5830,3.2130
117,251.4270,2.49986,1.04083,2.32205,0.290110,6.56042,0.00000,2.49986,2.28205,3,3,2,8,496.2870,3.1290
118,252.0450,2.49987,1.04083,2.00205,0.320000,5.43958,0.00000,2.49987,1.96205,3,3,2,8,496.2870,3.1290
119,517.9160,2.49988,1.04083,1.64389,0.358156,6.00000,0.00000,2.49988,1.64205,3,3,2,8,496.2870,3.1290
120,249.2650,2.49989,1.04083,1.36205,0.281844,6.71545,0.00000,2.49989,1.32205,3,3,2,8,497.2230,3.0390
121,255.4250,2.49989,1.04083,1.03300,0.329049,5.28455,0.00000,2.49989,1.00205,3,3,2,8,497.2230,3.0390
122,499.6870,2.49990,1.04083,0.68205,0.350951,6.16968,0.00000,2.49990,0.68205,3,3,2,8,497.2230,3.0390
123,254.9600,2.49991,1.04083,0.40205,0.280000,6.58026,0.00000,2.49991,0.36205,3,3,2,8,481.9570,2.9080
124,252.3190,2.49992,1.04083,0.08205,0.320000,5.25000,0.00000,2.49992,0.04205,3,3,2,8,481.9570,2.9080
125,518.3520,2.49993,1.04083,-0.26758,0.349630,6.00000,0.00000,2.49993,-0.27795,3,3,2,8,481.9570,2.9080
126,248.7980,2.49993,1.04083,-0.55795,0.290370,6.55560,0.00000,2.49994,-0.59795,3,3,2,8,497.4270,3.0490
127,256.1280,2.49994,1.04083,-0.87795,0.320000,5.44452,0.00000,2.49994,-0.91795,3,3,2,8,497.4270,3.0490
128,499.6660,2.49995,1.04083,-1.23795,0.360000,5.99994,0.00000,2.49995,-1.23795,3,3,2,8,497.4270,3.0490
129,251.0760,2.49996,1.04083,-1.52144,0.283487,6.75000,0.00000,2.49996,-1.55434,3,3,2,8,481.5470,3.0250
130,253.1470,2.49996,1.04083,-1.68808,0.166641,5.32184,0.00000,2.49996,-1.68295,3,3,2,8,481.5470,3.0250
131,516.6720,2.49996,1.04083,-1.46351,0.224573,6.16534,0.00000,2.49996,-1.42351,3,3,2,8,481.5470,3.0250
132,248.6910,2.49996,1.04083,-1.13175,0.331761,5.76282,0.00000,2.49996,-1.10351,3,3,2,8,496.0700,3.0230
133,254.2980,2.49997,1.04083,-0.80483,0.326914,6.22052,0.00000,2.49997,-0.78351,3,3,2,8,496.0700,3.0230
134,516.4650,2.49997,1.04083,-0.48328,0.321549,6.12964,0.00000,2.49997,-0.46351,3,3,2,8,496.0700,3.0230
135,251.6200,2.49997,1.04083,-0.18351,0.299775,6.02905,0.00000,2.49997,-0.14351,3,3,2,8,498.3510,3.0530
