frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
85,2.8380,-1.69126,1.04083,-1.43936,0.007273,0.13636,0.00000,-1.68777,-1.43466,2,2,1,0,8.7440,13.1900
86,6.1740,-1.68692,1.04083,-1.43352,0.007273,0.13637,0.00000,-1.66391,-1.40256,2,2,1,1,8.7440,13.1900
87,1.0330,-1.68258,1.04083,-1.42768,0.007273,0.13636,0.00000,-1.66391,-1.40256,2,2,1,0,8.7440,13.1900
88,3.1790,-1.67825,1.04083,-1.42185,0.007273,0.13636,0.00000,-1.66391,-1.40256,2,2,1,0,8.7440,13.1900
89,2.8180,-1.67391,1.04083,-1.41601,0.007273,0.13636,0.00000,-1.66391,-1.40256,2,2,1,0,8.7440,13.1900
90,2.8070,-1.66957,1.04083,-1.41017,0.007273,0.13636,0.00000,-1.66391,-1.40256,2,2,1,0,8.7440,13.1900
91,2.8490,-1.66523,1.04083,-1.40433,0.007273,0.13636,0.00000,-1.66391,-1.40256,2,2,1,0,8.7440,13.1900
92,6.2440,-1.66089,1.04083,-1.39850,0.007273,0.13636,0.00000,-1.64005,-1.37046,2,2,1,1,8.7440,13.1900
93,0.9920,-1.65656,1.04083,-1.39266,0.007273,0.13636,0.00000,-1.64005,-1.37046,2,2,1,0,8.7440,13.1900
94,3.1730,-1.65222,1.04083,-1.38682,0.007272,0.13637,0.00000,-1.64005,-1.37046,2,2,1,0,8.7440,13.1900
95,2.8200,-1.64788,1.04083,-1.38099,0.007273,0.13636,0.00000,-1.64005,-1.37046,2,2,1,0,8.7440,13.1900
96,2.8300,-1.64354,1.04083,-1.37515,0.007273,0.13637,0.00000,-1.64005,-1.37046,2,2,1,0,8.7440,13.1900
97,5.9890,-1.63920,1.04083,-1.36931,0.007273,0.13636,0.00000,-1.61619,-1.33835,2,2,1,1,8.7440,13.1900
98,0.9530,-1.63486,1.04083,-1.36347,0.007273,0.13637,0.00000,-1.61619,-1.33835,2,2,1,0,8.7440,13.1900
99,3.1260,-1.63053,1.04083,-1.35764,0.007273,0.13636,0.00000,-1.61619,-1.33835,2,2,1,0,8.7440,13.1900
100,2.8500,-1.62619,1.04083,-1.35180,0.007273,0.13636,0.00000,-1.61619,-1.33835,2,2,1,0,8.7440,13.1900
101,2.8100,-1.62185,1.04083,-1.34596,0.007273,0.13636,0.00000,-1.61619,-1.33835,2,2,1,0,8.7440,13.1900
102,2.8710,-1.61751,1.04083,-1.34013,0.007272,0.13636,0.00000,-1.61619,-1.33835,2,2,1,0,8.7440,13.1900
103,5.8570,-1.61317,1.04083,-1.33429,0.007273,0.13637,0.00000,-1.59233,-1.30625,2,2,1,1,8.7440,13.1900
104,0.9550,-1.60883,1.04083,-1.32845,0.007273,0.13636,0.00000,-1.59233,-1.30625,2,2,1,0,8.7440,13.1900
