frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
116,16.4840,1.65767,1.04085,3.04400,0.061675,0.75000,0.00000,1.68027,3.07593
117,17.1250,1.69015,1.04085,3.09039,0.056638,0.75000,0.00000,1.71033,3.11990
118,16.2720,1.71903,1.04085,3.13317,0.051617,0.75000,0.00000,1.73679,3.16026
119,16.4670,1.74430,1.04085,3.17234,0.046613,0.75000,0.00000,1.75963,3.19701
120,16.8550,1.76595,1.04085,3.20791,0.041636,0.75000,0.00000,1.77886,3.23014
121,17.3760,1.78400,1.04085,3.23986,0.036693,0.75000,0.00000,1.79448,3.25967
122,15.9720,1.79843,1.04085,3.26819,0.031803,0.75001,0.00000,1.80649,3.28558
123,16.7360,1.80926,1.04085,3.29292,0.026991,0.75000,0.00000,1.81489,3.30789
124,16.8320,1.81647,1.04085,3.31404,0.022314,0.75000,0.00000,1.81968,3.32658
125,16.4370,1.82191,1.04085,3.32962,0.016508,0.75000,0.00000,1.82645,3.33583
126,16.7500,1.82865,1.04085,3.33577,0.009124,0.75000,0.00000,1.83315,3.33563
127,21.5690,1.83533,1.04085,3.33277,0.007315,0.75000,0.00000,1.83978,3.32692
128,11.7020,1.84194,1.04085,3.32290,0.011877,0.75000,0.00000,1.84635,3.31470
129,16.7470,1.84849,1.04085,3.30968,0.014754,0.75000,0.00000,1.85287,3.29945
130,17.1790,1.85500,1.04085,3.29351,0.017430,0.74999,0.00000,1.85934,3.28139
131,16.1450,1.86146,1.04085,3.27457,0.020018,0.75000,0.00000,1.86577,3.26063
132,16.7100,1.86787,1.04085,3.25294,0.022560,0.75001,0.00000,1.87215,3.23723
133,16.2470,1.87424,1.04085,3.22868,0.025077,0.74999,0.00000,1.87850,3.21124
134,17.0090,1.88057,1.04085,3.20184,0.027576,0.75000,0.00000,1.88480,3.18267
135,16.6480,1.88686,1.04085,3.17244,0.030068,0.75000,0.00000,1.89107,3.15156
136,16.6390,1.89312,1.04085,3.14050,0.032553,0.75000,0.00000,1.89731,3.11792
137,16.9160,1.89935,1.04085,3.10602,0.035034,0.75001,0.00000,1.90352,3.08175
138,16.8360,1.90555,1.04085,3.06902,0.037516,0.75000,0.00000,1.90970,3.04306
139,16.4690,1.91173,1.04085,3.02950,0.039995,0.75000,0.00000,1.91586,3.00185
140,18.0970,1.91788,1.04085,2.98748,0.042474,0.75000,0.00000,1.92199,2.95814
141,15.1600,1.92400,1.04085,2.94294,0.044956,0.75000,0.00000,1.92811,2.91193
142,16.6380,1.93011,1.04085,2.89590,0.047437,0.75000,0.00000,1.93421,2.86320
143,16.4120,1.93621,1.04085,2.84635,0.049919,0.75000,0.00000,1.94029,2.81198
144,16.7890,1.94229,1.04085,2.79431,0.052401,0.75000,0.00000,1.94636,2.75825
145,16.7840,1.94836,1.04085,2.73976,0.054886,0.74999,0.00000,1.95242,2.70202
146,17.9860,1.95442,1.04085,2.68266,0.057417,0.75000,0.00000,1.95848,2.64330
147,15.2260,1.96047,1.04085,2.62311,0.059859,0.75060,0.00000,1.96453,2.58207
148,16.8340,1.96652,1.04085,2.56128,0.062122,0.75000,0.00000,1.97057,2.51902
149,16.8450,1.97257,1.04085,2.49824,0.063333,0.74999,0.00000,1.97662,2.45598
