frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
200,16.6600,2.33510,1.04083,-1.15137,0.063333,0.75000,0.05326,2.33510,-1.15137
201,16.7610,2.34073,1.04083,-1.21445,0.063333,0.75002,0.04361,2.34073,-1.21445
202,16.7320,2.34635,1.04083,-1.27753,0.063333,0.75000,0.03570,2.34635,-1.27753
203,16.7630,2.31259,1.04083,-0.89903,0.380000,0.75000,0.39220,2.31259,-0.89903
204,16.3120,2.31822,1.04083,-0.96212,0.063333,0.75000,0.32111,2.31822,-0.96212
205,21.5960,2.32385,1.04083,-1.02520,0.063333,0.75000,0.26290,2.32385,-1.02520
206,11.8360,2.32947,1.04083,-1.08828,0.063333,0.75000,0.21524,2.32947,-1.08828
207,16.6670,2.33510,1.04083,-1.15137,0.063333,0.74998,0.17623,2.33510,-1.15137
208,516.5180,2.37088,1.04083,-1.64520,0.495124,0.75000,0.03558,2.37088,-1.64520
209,5.1730,2.37088,1.04083,-1.74608,0.100888,6.40556,0.02385,2.37088,-1.74608
210,16.8030,2.37088,1.04083,-1.79111,0.045027,0.87097,0.01953,2.37088,-1.79111
211,11.6620,2.37088,1.04083,-1.83253,0.041416,0.72960,0.01599,2.37088,-1.83253
212,16.7900,2.37088,1.04083,-1.87033,0.037805,0.75000,0.01309,2.37088,-1.87033
213,16.6700,2.37088,1.04083,-1.90453,0.034194,0.93750,0.01072,2.37088,-1.90453
214,17.0660,2.37088,1.04083,-1.93511,0.030583,0.83412,0.00877,2.37088,-1.93511
215,16.5940,2.36525,1.04083,-1.89900,0.036547,0.74854,0.05904,2.36525,-1.89900
216,16.6360,2.36525,1.04083,-1.92236,0.023361,0.75136,0.04833,2.36525,-1.92236
217,16.3610,2.36525,1.04083,-1.94211,0.019750,0.75024,0.03957,2.36525,-1.94211
218,16.7210,2.36664,1.04083,-1.95241,0.010398,0.75043,0.03240,2.36664,-1.95241
219,17.2890,2.36801,1.04083,-1.95327,0.001620,0.74988,0.02653,2.36801,-1.95327
220,15.8810,2.36937,1.04083,-1.95163,0.002129,0.75407,0.02172,2.36937,-1.95163
221,17.2750,2.37072,1.04083,-1.94749,0.004352,0.73610,0.01778,2.37072,-1.94749
222,18.3740,2.37205,1.04083,-1.94086,0.006772,0.74998,0.01456,2.37205,-1.94086
223,14.8880,2.37337,1.04083,-1.93161,0.009342,0.75002,0.01192,2.37337,-1.93161
224,16.4330,2.37467,1.04083,-1.91981,0.011871,0.74998,0.00976,2.37467,-1.91981
225,16.5350,2.37597,1.04083,-1.90548,0.014385,0.75002,0.00799,2.37597,-1.90548
226,17.0090,2.37726,1.04083,-1.88864,0.016893,0.74998,0.00654,2.37726,-1.88864
227,16.2320,2.37853,1.04083,-1.86928,0.019397,0.75002,0.00536,2.37853,-1.86928
228,17.2100,2.37980,1.04083,-1.84742,0.021899,0.75000,0.00438,2.37980,-1.84742
229,16.3390,2.38106,1.04083,-1.82305,0.024400,0.75000,0.00359,2.38106,-1.82305
230,16.5170,2.38231,1.04083,-1.79618,0.026900,0.75000,0.00294,2.38231,-1.79618
231,17.4740,2.38355,1.04083,-1.76681,0.029399,0.74998,0.00241,2.38355,-1.76681
232,16.1090,2.38479,1.04083,-1.73494,0.031899,0.75002,0.00197,2.38479,-1.73494
233,16.3290,2.38602,1.04083,-1.70056,0.034398,0.74998,0.00161,2.38602,-1.70056
234,17.2090,2.38724,1.04083,-1.66368,0.036897,0.75002,0.00132,2.38724,-1.66368
235,21.3680,2.38846,1.04083,-1.62430,0.039397,0.74998,0.00108,2.38846,-1.62430
236,11.7970,2.38967,1.04083,-1.58243,0.041896,0.75002,0.00000,2.38967,-1.58243
237,16.5800,2.39088,1.04083,-1.53805,0.044395,0.74998,0.00000,2.39088,-1.53805
238,16.6950,2.39208,1.04083,-1.49117,0.046894,0.75002,0.00000,2.39208,-1.49117
239,16.4720,2.39328,1.04083,-1.44179,0.049394,0.74998,0.00000,2.39328,-1.44179
240,16.8290,2.39448,1.04083,-1.38991,0.051893,0.75002,0.00000,2.39448,-1.38991
241,16.7220,2.39568,1.04083,-1.33553,0.054392,0.74998,0.00000,2.39568,-1.33553
242,17.1620,2.39687,1.04083,-1.27865,0.056892,0.75002,0.00000,2.39687,-1.27865
243,16.3030,2.39806,1.04083,-1.21927,0.059391,0.75000,0.00000,2.39806,-1.21927
244,16.9350,2.39925,1.04083,-1.15739,0.061891,0.75000,0.00000,2.39925,-1.15739
245,16.2130,2.40044,1.04083,-1.09407,0.063333,0.75000,0.00000,2.40044,-1.09407
246,17.5400,2.39485,1.04083,-1.33584,0.241836,0.74998,0.24252,2.39485,-1.33584
