frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
118,16.8920,1.64659,1.04085,3.02835,0.063333,0.75000,0.00000,1.64659,3.02835
119,16.2680,1.68027,1.04085,3.07593,0.058294,0.75000,0.00000,1.68027,3.07593
120,16.5580,1.71033,1.04085,3.11990,0.053267,0.75000,0.00000,1.71033,3.11990
121,16.7080,1.73679,1.04085,3.16026,0.048257,0.75000,0.00000,1.73679,3.16026
122,21.2660,1.75963,1.04085,3.19701,0.043270,0.75000,0.00000,1.75963,3.19701
123,12.0130,1.77886,1.04085,3.23014,0.038314,0.75001,0.00000,1.77886,3.23014
124,16.6320,1.79448,1.04085,3.25967,0.033404,0.75000,0.00000,1.79448,3.25967
125,16.9620,1.80649,1.04085,3.28558,0.028563,0.75000,0.00000,1.80649,3.28558
126,16.7350,1.81489,1.04085,3.30789,0.023833,0.75000,0.00000,1.81489,3.30789
127,16.4350,1.81968,1.04085,3.32658,0.019296,0.75000,0.00000,1.81968,3.32658
128,16.7600,1.82645,1.04085,3.33583,0.011462,0.75000,0.00000,1.82645,3.33583
129,17.3140,1.83315,1.04085,3.33563,0.006698,0.75000,0.00000,1.83315,3.33563
130,16.4980,1.83978,1.04085,3.32692,0.010947,0.75000,0.00000,1.83978,3.32692
131,16.5420,1.84635,1.04085,3.31470,0.013879,0.74999,0.00000,1.84635,3.31470
132,16.7980,1.85287,1.04085,3.29945,0.016582,0.75000,0.00000,1.85287,3.29945
133,16.7380,1.85934,1.04085,3.28139,0.019184,0.75000,0.00000,1.85934,3.28139
134,16.6190,1.86577,1.04085,3.26063,0.021734,0.75000,0.00000,1.86577,3.26063
135,21.9380,1.87215,1.04085,3.23723,0.024255,0.75000,0.00000,1.87215,3.23723
136,11.4680,1.87850,1.04085,3.21124,0.026758,0.75000,0.00000,1.87850,3.21124
137,16.4960,1.88480,1.04085,3.18267,0.029251,0.75000,0.00000,1.88480,3.18267
138,16.6650,1.89107,1.04085,3.15156,0.031737,0.75001,0.00000,1.89107,3.15156
139,16.6810,1.89731,1.04085,3.11792,0.034220,0.75000,0.00000,1.89731,3.11792
140,16.5570,1.90352,1.04085,3.08175,0.036700,0.75000,0.00000,1.90352,3.08175
141,17.0890,1.90970,1.04085,3.04306,0.039180,0.75000,0.00000,1.90970,3.04306
142,16.5160,1.91586,1.04085,3.00185,0.041660,0.75000,0.00000,1.91586,3.00185
143,17.6690,1.92199,1.04085,2.95814,0.044140,0.75000,0.00000,1.92199,2.95814
144,15.3080,1.92811,1.04085,2.91193,0.046620,0.75000,0.00000,1.92811,2.91193
145,17.1120,1.93421,1.04085,2.86320,0.049102,0.75000,0.00000,1.93421,2.86320
146,16.4900,1.94029,1.04085,2.81198,0.051585,0.74999,0.00000,1.94029,2.81198
